,Unnamed: 0,Unnamed: 0.1,UNIQUEKEY,APPLICATIONTYPE,APPLICATIONTYPE.1,APPLICATIONSTARTDATE,WORKTYPE,WORKTYPEDESCRIPTION,APPLICATIONFINALIZEDDATE,PARKINGMETERPOSTINGORBAGGING,XCOORDINATE,YCOORDINATE,LATITUDE,LONGITUDE,LOCATION,STREETCLOSURE,STREETNUMBERFROM,STREETNUMBERTO,DIRECTION,STREETNAME
86615,343160,343160,45904218134,DOT_SE,DOT_SE,07/04/2015,BlockParty,Block Party,07/05/2015,,1154118.0,1887814.0,41.847988959,-87.70987019799999,"(41.84798895929644, -87.70987019799169)",Full,2401.0,2458.0,S,HOMAN
86621,343182,343182,46062819834,DOT_SE,DOT_SE,08/08/2015,BlockParty,Block Party,08/09/2015,,1133678.0,1914066.0,41.920411198000004,-87.7842732,"(41.920411197569706, -87.78427320016615)",Full,2200.0,2299.0,N,MULLIGAN
86625,343191,343191,45900618100,DOT_SE,DOT_SE,08/22/2015,BlockParty,Block Party,08/23/2015,,1132882.0,1936857.0,41.982965433000004,-87.786662829,"(41.98296543324755, -87.78666282912539)",Full,5600.0,5665.0,N,MULLIGAN
86636,343242,343242,45922418325,DOT_SE,DOT_SE,07/11/2015,BlockParty,Block Party,07/12/2015,,1155467.0,1835419.0,41.704181468,-87.70632359700001,"(41.70418146779848, -87.70632359660868)",Full,10400.0,10499.0,S,HOMAN
86637,343243,343243,618762245857,DOT_PWO,DOT_PWO,12/29/2015,GenOpening,Opening in the Public Way,,,1160014.0,1867968.0,41.793410176,-87.688778701,"(41.79341017572891, -87.68877870059265)",Curblane,5511.0,5511.0,S,ROCKWELL
86638,343245,343245,46113920396,DOT_SE,DOT_SE,09/06/2015,BlockParty,Block Party,09/07/2015,,1126588.0,1937701.0,41.985390736999996,-87.80979105,"(41.98539073699889, -87.80979104951503)",Full,5800.0,5899.0,N,OCTAVIA
86790,343887,343887,45906818162,DOT_SE,DOT_SE,09/19/2015,BlockParty,Block Party,09/20/2015,,1160725.0,1933831.0,41.974130001999995,-87.68434673600002,"(41.974130002305365, -87.68434673602881)",Full,2200.0,2299.0,W,CARMEN
86799,343921,343921,616086244656,DOT_PWO,DOT_PWO,12/17/2015,GenOpening,Opening in the Public Way,,,1161335.0,1853727.0,41.754304209000004,-87.684327877,"(41.75430420864174, -87.68432787734797)",Sidewalk,7636.0,7636.0,S,ARTESIAN
86833,344063,344063,46274522139,DOT_SE,DOT_SE,10/22/2015,BlockParty,Block Party,10/23/2015,,1142177.0,1897177.0,41.873911385,-87.75346311700001,"(41.87391138523573, -87.75346311706025)",Full,500.0,599.0,S,LEAMINGTON
86836,344074,344074,46011819286,DOT_SE,DOT_SE,09/19/2015,BlockParty,Block Party,09/20/2015,,1162139.0,1931254.0,41.967027635,-87.67921660399998,"(41.967027635345204, -87.6792166044889)",Full,2000.0,2034.0,W,LELAND
86867,344235,344235,46028919467,DOT_SE,DOT_SE,08/15/2015,BlockParty,Block Party,08/16/2015,,1164002.0,1866231.0,41.78856108,-87.67420585200001,"(41.788561079985215, -87.67420585215619)",Full,2000.0,2028.0,W,58TH
86887,344312,344312,61254769488,DOT_OCC,DOT_OCC,12/07/2015,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment",,Y,1170607.0,1903313.0,41.890174001,-87.648900974,"(41.89017400128823, -87.6489009738399)",Partial,834.0,836.0,W,HUBBARD
86920,344430,344430,45722316220,DOT_SE,DOT_SE,08/15/2015,BlockParty,Block Party,08/16/2015,,1161819.0,1836232.0,41.706284057,-87.683040121,"(41.706284057079905, -87.68304012128304)",Full,10300.0,10399.0,S,ARTESIAN
86938,344507,344507,45692515906,DOT_SE,DOT_SE,08/15/2015,BlockParty,Block Party,08/16/2015,,1123300.0,1935280.0,41.978801581999996,-87.82193979200001,"(41.978801582229394, -87.82193979170114)",Full,7800.0,7899.0,W,RASCHER
86941,344518,344518,45787216876,DOT_SE,DOT_SE,07/04/2015,BlockParty,Block Party,07/05/2015,,1141669.0,1924161.0,41.947968349,-87.754661379,"(41.947968348799726, -87.7546613786786)",Full,5100.0,5159.0,W,WAVELAND
86943,344530,344530,46150420780,DOT_SE,DOT_SE,09/12/2015,BlockParty,Block Party,09/13/2015,,1165829.0,1890432.0,41.854932559,-87.666816325,"(41.854932558602705, -87.66681632546317)",Full,1617.0,1659.0,W,CULLERTON
86952,344556,344556,45925118354,DOT_SE,DOT_SE,08/08/2015,BlockParty,Block Party,08/09/2015,,1131408.0,1911934.0,41.914599806,-87.792662318,"(41.91459980612291, -87.79266231800169)",Full,1900.0,1999.0,N,NORMANDY
86960,344592,344592,45910218198,DOT_SE,DOT_SE,07/04/2015,BlockParty,Block Party,07/05/2015,,1180691.0,1860663.0,41.772914886,-87.61318457200001,"(41.77291488562938, -87.6131845720562)",Full,6700.0,6799.0,S,EBERHART
86978,344671,344671,616226244725,DOT_PWO,DOT_PWO,12/17/2015,GenOpening,Opening in the Public Way,,,1189598.0,1853582.0,41.753274233,-87.580761184,"(41.7532742332984, -87.58076118354103)",Curblane,7801.0,7801.0,S,CREGIER
86982,344684,344684,46006019213,DOT_SE,DOT_SE,08/30/2015,BlockParty,Block Party,08/31/2015,,1165492.0,1846949.0,41.735617589,-87.669285839,"(41.73561758902484, -87.66928583902481)",Full,8700.0,8799.0,S,HONORE
86994,344744,344744,46092820171,DOT_SE,DOT_SE,08/08/2015,BlockParty,Block Party,08/09/2015,,1173338.0,1893277.0,41.862576478,-87.639170569,"(41.86257647755317, -87.63917056850707)",Full,500.0,599.0,W,14TH
87059,345001,345001,613362243071,DOT_PWO,DOT_PWO,12/10/2015,GenOpening,Opening in the Public Way,,,1202240.0,1835238.0,41.702623271,-87.53505761299999,"(41.702623271460304, -87.53505761267073)",Curblane,3637.0,3639.0,E,106TH
87066,345019,345019,45743616437,DOT_SE,DOT_SE,09/12/2015,BlockParty,Block Party,09/13/2015,,1160026.0,1923880.0,41.946838555999996,-87.687192806,"(41.94683855618787, -87.68719280564216)",Full,3600.0,3699.0,N,CLAREMONT
87075,345074,345074,618056245666,DOT_PWO,DOT_PWO,12/24/2015,GenOpening,Opening in the Public Way,,,1159065.0,1851324.0,41.747756569,-87.692714011,"(41.74775656914716, -87.6927140111496)",Curblane,8010.0,8010.0,S,CALIFORNIA
87077,345076,345076,46055519762,DOT_SE,DOT_SE,09/27/2015,BlockParty,Block Party,09/28/2015,,1161607.0,1903462.0,41.890776406,-87.681951626,"(41.89077640551355, -87.68195162638217)",Full,500.0,518.0,N,LEAVITT
87182,345526,345526,46229921670,DOT_SE,DOT_SE,09/25/2015,BlockParty,Block Party,09/26/2015,,1165184.0,1873351.0,41.808073043,-87.669669194,"(41.80807304272002, -87.66966919351361)",Full,4715.0,4750.0,S,WOOD
87206,345623,345623,6015512965,DOT_OCC,DOT_OCC,06/30/2015,StClosure,Street Closure,07/01/2015,,1175120.0,1902447.0,41.887698991,-87.63235626299999,"(41.88769899113191, -87.63235626302033)",Full,307.0,307.0,N,LA SALLE
87235,345737,345737,45809917113,DOT_SE,DOT_SE,07/18/2015,BlockParty,Block Party,07/19/2015,,1142561.0,1871613.0,41.803753191999995,-87.75268757100002,"(41.803753192042954, -87.75268757089108)",Full,4901.0,4999.0,S,LARAMIE
87246,345778,345778,45998119126,DOT_SE,DOT_SE,08/30/2015,BlockParty,Block Party,08/31/2015,,1170754.0,1919518.0,41.934640085,-87.64788858200001,"(41.9346400853701, -87.64788858228572)",Full,2900.0,2941.0,N,BURLING
87278,345921,345921,46176821075,DOT_SE,DOT_SE,09/05/2015,BlockParty,Block Party,09/06/2015,,1154745.0,1886362.0,41.84399327,-87.70760980799999,"(41.843993269589234, -87.70760980813787)",Full,2614.0,2699.0,S,SPAULDING
87285,345946,345946,615223244221,DOT_PWO,DOT_PWO,12/13/2015,GenOpening,Opening in the Public Way,,,1151387.0,1887491.0,41.847157678,-87.71990222,"(41.84715767837734, -87.71990221996352)",Curblane,2426.0,2426.0,S,HAMLIN
87314,346036,346036,45684315822,DOT_SE,DOT_SE,07/25/2015,BlockParty,Block Party,07/26/2015,,1160977.0,1925234.0,41.950533971,-87.683656955,"(41.95053397111849, -87.68365695480583)",Full,3800.0,3890.0,N,LEAVITT
87329,346100,346100,45831417343,DOT_SE,DOT_SE,06/13/2015,BlockParty,Block Party,06/14/2015,,1159637.0,1926194.0,41.95319428,-87.688559425,"(41.95319427982812, -87.68855942547964)",Full,2400.0,2499.0,W,DAKIN
87343,346170,346170,615435244290,DOT_PWO,DOT_PWO,12/16/2015,GenOpening,Opening in the Public Way,,,1187555.0,1858829.0,41.76772049,-87.58808033,"(41.76772049007078, -87.58808032967696)",Curblane,7002.0,7002.0,S,HARPER
87397,346401,346401,46126720536,DOT_SE,DOT_SE,08/13/2015,BlockParty,Block Party,08/14/2015,,1172725.0,1876847.0,41.817504928000005,-87.64190642700001,"(41.81750492821404, -87.64190642690141)",Full,627.0,699.0,W,42ND
87444,346590,346590,46149020765,DOT_SE,DOT_SE,08/29/2015,BlockParty,Block Party,08/30/2015,,1166393.0,1920726.0,41.938049222,-87.66387887100002,"(41.93804922186214, -87.66387887129186)",Full,1400.0,1446.0,W,BARRY
87466,346687,346687,46014819319,DOT_SE,DOT_SE,08/22/2015,BlockParty,Block Party,08/23/2015,,1169512.0,1857416.0,41.76425279,-87.654255336,"(41.76425278956599, -87.6542553360722)",Full,1200.0,1299.0,W,71ST
87501,346837,346837,45895618049,DOT_SE,DOT_SE,07/18/2015,BlockParty,Block Party,07/19/2015,,1155862.0,1833356.0,41.698512775,-87.70493183200001,"(41.698512775161795, -87.70493183179177)",Full,10710.0,10799.0,S,CHRISTIANA
87559,347083,347083,45990219033,DOT_SE,DOT_SE,07/18/2015,BlockParty,Block Party,07/19/2015,,1143919.0,1916906.0,41.928017194,-87.746571661,"(41.92801719371078, -87.74657166113441)",Full,4800.0,4816.0,W,WRIGHTWOOD
87577,347159,347159,45944418561,DOT_SE,DOT_SE,07/04/2015,BlockParty,Block Party,07/05/2015,,1156888.0,1911900.0,41.914029182,-87.69905244799999,"(41.91402918226741, -87.69905244804222)",Full,1801.0,1899.0,N,FRANCISCO
87596,347231,347231,45949918617,DOT_SE,DOT_SE,07/25/2015,BlockParty,Block Party,07/26/2015,,1150431.0,1861819.0,41.776727416,-87.724079341,"(41.77672741649122, -87.72407934094832)",Full,6400.0,6459.0,S,KOMENSKY
87629,347346,347346,5902362616,DOT_OCC,DOT_OCC,01/07/2015,StClosure,Street Closure,06/16/2015,,1160936.0,1880010.0,41.826436902,-87.685066849,"(41.82643690153799, -87.68506684901494)",Full,3700.0,3700.0,S,WESTERN
87630,347350,347350,5944682732,DOT_OCC,DOT_OCC,03/15/2015,StClosure,Street Closure,03/16/2015,,1174719.0,1902485.0,41.887812589,-87.63382493700001,"(41.887812589073555, -87.63382493743711)",Full,309.0,309.0,N,WELLS
87631,347352,347352,619330246107,DOT_PWO,DOT_PWO,12/25/2015,GenOpening,Opening in the Public Way,,,1170484.0,1824294.0,41.673340995,-87.651653976,"(41.6733409946537, -87.65165397621932)",Curblane,12118.0,12118.0,S,RACINE
87678,347562,347562,46152620803,DOT_SE,DOT_SE,08/29/2015,BlockParty,Block Party,08/30/2015,,1151996.0,1854476.0,41.75654615,-87.71853554200001,"(41.75654615018477, -87.7185355420613)",Full,3800.0,3899.0,W,75TH
87693,347623,347623,46053519741,DOT_SE,DOT_SE,09/19/2015,BlockParty,Block Party,09/20/2015,,1173817.0,1911615.0,41.912886277,-87.636865997,"(41.912886276614195, -87.6368659971078)",Full,1700.0,1799.0,N,NORTH PARK
87709,347686,347686,45927618379,DOT_SE,DOT_SE,08/04/2015,BlockParty,Block Party,08/05/2015,,1149469.0,1860474.0,41.773054807,-87.727642442,"(41.7730548071614, -87.72764244168498)",Full,6600.0,6659.0,S,KEELER
87745,347812,347812,46174221043,DOT_SE,DOT_SE,08/29/2015,BlockParty,Block Party,08/30/2015,,1193343.0,1846385.0,41.73343354,-87.567270424,"(41.73343353999832, -87.56727042372208)",Full,8900.0,8959.0,S,OGLESBY
87770,347929,347929,45861617676,DOT_SE,DOT_SE,07/25/2015,BlockParty,Block Party,07/26/2015,,1193071.0,1858269.0,41.766050234,-87.56787851799999,"(41.766050233728215, -87.56787851849444)",Full,7100.0,7199.0,S,OGLESBY
87783,347974,347974,46195921288,DOT_SE,DOT_SE,10/03/2015,BlockParty,Block Party,10/05/2015,,1137494.0,1936910.0,41.983029674,-87.76969911100002,"(41.983029674346795, -87.76969911057114)",Full,5600.0,5699.0,N,PARKSIDE
87800,348041,348041,46179021097,DOT_SE,DOT_SE,09/06/2015,BlockParty,Block Party,09/07/2015,,1129647.0,1915224.0,41.923657564,-87.799055715,"(41.92365756436024, -87.79905571487473)",Full,2400.0,2459.0,N,NEWLAND
87801,348047,348047,45643915423,DOT_SE,DOT_SE,07/18/2015,BlockParty,Block Party,07/19/2015,,1126689.0,1949289.0,42.017187442,-87.809158054,"(42.01718744236861, -87.80915805371417)",Full,7500.0,7599.0,N,OCTAVIA
87832,348195,348195,45881217888,DOT_SE,DOT_SE,07/09/2015,BlockParty,Block Party,07/10/2015,,1169726.0,1891064.0,41.856581544,-87.652495205,"(41.85658154427975, -87.6524952052762)",Full,1900.0,1999.0,S,MILLER
87851,348248,348248,45742316424,DOT_SE,DOT_SE,07/04/2015,BlockParty,Block Party,07/05/2015,,1169510.0,1891371.0,41.857429562,-87.653277479,"(41.85742956189541, -87.65327747867956)",Full,1100.0,1139.0,W,18TH
87876,348345,348345,46092320166,DOT_SE,DOT_SE,08/15/2015,BlockParty,Block Party,08/16/2015,,1145944.0,1915982.0,41.92544436,-87.739153315,"(41.92544436000611, -87.73915331515342)",Full,4500.0,4559.0,W,MONTANA
87949,348615,348615,61343769803,DOT_OCC,DOT_OCC,12/11/2015,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment",,,1177429.0,1906913.0,41.899902908,-87.623741364,"(41.89990290780711, -87.62374136365386)",Partial,145.0,145.0,E,WALTON
87953,348636,348636,45849317534,DOT_SE,DOT_SE,07/11/2015,BlockParty,Block Party,07/12/2015,,1147297.0,1914975.0,41.922653851999996,-87.734208309,"(41.92265385164401, -87.73420830891136)",Full,2300.0,2399.0,N,KILDARE
87961,348658,348658,61676270734,DOT_OCC,DOT_OCC,12/20/2015,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment",,,1180723.0,1888398.0,41.84902049,-87.61221364200001,"(41.84902049026074, -87.6122136420371)",Full,2433.0,2801.0,S,LAKE SHORE
87989,348765,348765,45797916989,DOT_SE,DOT_SE,08/22/2015,BlockParty,Block Party,08/23/2015,,1143553.0,1928529.0,41.959918642,-87.747624302,"(41.959918642037735, -87.74762430180954)",Full,4800.0,4899.0,W,PENSACOLA
88001,348814,348814,45915418252,DOT_SE,DOT_SE,09/12/2015,BlockParty,Block Party,09/13/2015,,1162314.0,1924943.0,41.94970751,-87.67875259,"(41.949707509541106, -87.6787525903743)",Full,2000.0,2099.0,W,BRADLEY
88007,348836,348836,61342769783,DOT_OCC,DOT_OCC,12/10/2015,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment",,,1171209.0,1893769.0,41.863973588,-87.64697358,"(41.863973588291735, -87.6469735800056)",Partial,1352.0,1352.0,S,HALSTED
88029,348913,348913,46106420318,DOT_SE,DOT_SE,08/29/2015,BlockParty,Block Party,08/30/2015,,1150205.0,1918374.0,41.931926624,-87.723435023,"(41.93192662392722, -87.72343502323308)",Full,2800.0,2855.0,N,AVERS
88041,348971,348971,46083820081,DOT_SE,DOT_SE,08/22/2015,BlockParty,Block Party,08/23/2015,,1141723.0,1898545.0,41.877674631,-87.75509621299999,"(41.8776746307138, -87.75509621316162)",Full,5200.0,5299.0,W,QUINCY
88084,349131,349131,618459245737,DOT_PWO,DOT_PWO,12/21/2015,GenOpening,Opening in the Public Way,,,1176992.0,1864348.0,41.783110223,-87.626632907,"(41.78311022276951, -87.62663290734511)",Curblane,6100.0,6100.0,S,LAFAYETTE
88155,349387,349387,46208421431,DOT_SE,DOT_SE,10/31/2015,BlockParty,Block Party,11/01/2015,,1163020.0,1923295.0,41.945170794,-87.676203861,"(41.94517079410056, -87.67620386097838)",Full,1900.0,1998.0,W,CORNELIA
88160,349407,349407,613689243294,DOT_PWO,DOT_PWO,12/14/2015,GenOpening,Opening in the Public Way,,,1153744.0,1875884.0,41.815260158,-87.711560279,"(41.815260157500745, -87.71156027928258)",Curblane,4300.0,4500.0,S,ST LOUIS
88161,349414,349414,618222245691,DOT_PWO,DOT_PWO,12/23/2015,GenOpening,Opening in the Public Way,,,1147467.0,1937686.0,41.984973751999995,-87.73300011200001,"(41.98497375228937, -87.73300011176573)",Full,4152.0,4154.0,W,VICTORIA
88172,349475,349475,46171321010,DOT_SE,DOT_SE,08/28/2015,BlockParty,Block Party,08/29/2015,,1156626.0,1890604.0,41.855595359,-87.700593204,"(41.855595358918805, -87.70059320377065)",Full,3000.0,3099.0,W,19TH
88173,349481,349481,614307243705,DOT_PWO,DOT_PWO,12/15/2015,GenOpening,Opening in the Public Way,01/26/2016,,1150752.0,1908842.0,41.905758811,-87.72167405100002,"(41.90575881102947, -87.72167405135201)",Curblane,1348.0,1348.0,N,HAMLIN
88180,349508,349508,45916318261,DOT_SE,DOT_SE,07/02/2015,BlockParty,Block Party,07/03/2015,,1178537.0,1869300.0,41.796663156,-87.62081508,"(41.79666315577329, -87.62081508015584)",Full,200.0,299.0,E,54TH
88226,349708,349708,46121120475,DOT_SE,DOT_SE,08/15/2015,BlockParty,Block Party,08/16/2015,,1150869.0,1905105.0,41.895500638,-87.721342688,"(41.89550063756623, -87.72134268797494)",Full,800.0,899.0,N,HAMLIN
88238,349764,349764,618209245556,DOT_PWO,DOT_PWO,12/23/2015,GenOpening,Opening in the Public Way,,,1143048.0,1910473.0,41.910382616999996,-87.74993254299999,"(41.91038261723263, -87.74993254250911)",Curblane,4917.0,4917.0,W,CONCORD
88239,349769,349769,45794116951,DOT_SE,DOT_SE,08/01/2015,BlockParty,Block Party,08/02/2015,,1169455.0,1827804.0,41.682995337,-87.655321299,"(41.682995336825655, -87.65532129895958)",Full,11601.0,11699.0,S,ADA
88263,349875,349875,46077219999,DOT_SE,DOT_SE,08/01/2015,BlockParty,Block Party,08/02/2015,,1164418.0,1899165.0,41.878927126,-87.671748545,"(41.87892712581977, -87.67174854539596)",Full,1800.0,1899.0,W,ADAMS
88314,350067,350067,61675870690,DOT_OCC,DOT_OCC,12/16/2015,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment",,,1177239.0,1906317.0,41.898270687,-87.624457389,"(41.89827068721986, -87.62445738869177)",Partial,131.0,139.0,E,CHESTNUT
88317,350074,350074,616044244560,DOT_PWO,DOT_PWO,12/17/2015,GenOpening,Opening in the Public Way,,,1161940.0,1918223.0,41.931274525999996,-87.68031617,"(41.93127452631862, -87.68031616978513)",Curblane,2731.0,2731.0,N,LEAVITT
88337,350134,350134,46088620129,DOT_SE,DOT_SE,08/08/2015,BlockParty,Block Party,08/09/2015,,1197102.0,1840578.0,41.717405536,-87.553693491,"(41.71740553619313, -87.55369349115405)",Full,2900.0,2926.0,E,98TH
88383,350316,350316,45993219066,DOT_SE,DOT_SE,09/06/2015,BlockParty,Block Party,09/07/2015,,1164897.0,1905108.0,41.895225019,-87.669820093,"(41.89522501877873, -87.6698200926569)",Full,1700.0,1799.0,W,SUPERIOR
88415,350438,350438,616051244608,DOT_PWO,DOT_PWO,12/17/2015,GenOpening,Opening in the Public Way,,,1162648.0,1903119.0,41.889813817,-87.678137027,"(41.88981381701792, -87.67813702673021)",Curblane,2030.0,2030.0,W,HUBBARD
88482,350725,350725,45764316646,DOT_SE,DOT_SE,08/15/2015,BlockParty,Block Party,08/16/2015,,1151162.0,1914738.0,41.921930285,-87.720012789,"(41.92193028516782, -87.72001278931695)",Full,3714.0,3754.0,W,LYNDALE
88490,350759,350759,46192121242,DOT_SE,DOT_SE,09/06/2015,BlockParty,Block Party,09/07/2015,,1195225.0,1851079.0,41.746268681,-87.560222333,"(41.746268680732356, -87.56022233283466)",Full,8200.0,8299.0,S,SAGINAW
88506,350818,350818,46206721410,DOT_SE,DOT_SE,10/10/2015,BlockParty,Block Party,10/11/2015,,1171637.0,1883622.0,41.836118207,-87.645699917,"(41.83611820677169, -87.64569991709612)",Full,751.0,755.0,W,32ND
88532,350894,350894,619436246174,DOT_PWO,DOT_PWO,12/30/2015,GenOpening,Opening in the Public Way,,,1157233.0,1857149.0,41.763777047,-87.699271019,"(41.76377704673277, -87.69927101945487)",Curblane,7120.0,7124.0,S,WHIPPLE
88545,350938,350938,45627215254,DOT_SE,DOT_SE,07/25/2015,BlockParty,Block Party,07/26/2015,,1157791.0,1834812.0,41.702470672,-87.697830255,"(41.70247067212108, -87.69783025535327)",Full,10500.0,10599.0,S,WHIPPLE
88563,350994,350994,45826517287,DOT_SE,DOT_SE,07/18/2015,BlockParty,Block Party,07/19/2015,,1150872.0,1905777.0,41.897346165,-87.72131513299999,"(41.89734616515401, -87.72131513289358)",Full,3800.0,3899.0,W,IOWA
88577,351050,351050,45728216280,DOT_SE,DOT_SE,05/31/2015,BlockParty,Block Party,06/01/2015,,1137230.0,1869539.0,41.798158881,-87.77229070799999,"(41.79815888065139, -87.772290707514)",Full,6000.0,6099.0,W,52ND
88580,351067,351067,616069244646,DOT_PWO,DOT_PWO,12/17/2015,GenOpening,Opening in the Public Way,,,1141338.0,1913507.0,41.918739851,-87.75614073700001,"(41.91873985087153, -87.75614073680399)",Curblane,2100.0,2100.0,N,LARAMIE
88627,351242,351242,617060245033,DOT_PWO,DOT_PWO,12/17/2015,GenOpening,Opening in the Public Way,,,1179951.0,1876581.0,41.816611897,-87.61540901,"(41.81661189717351, -87.61540900967003)",Full,4300.0,4300.0,S,VERNON
88629,351255,351255,46150220778,DOT_SE,DOT_SE,08/29/2015,BlockParty,Block Party,08/30/2015,,1168750.0,1873373.0,41.808058811,-87.65658881600002,"(41.808058811369726, -87.65658881620729)",Full,4720.0,4759.0,S,ELIZABETH
88646,351308,351308,612957242897,DOT_PWO,DOT_PWO,12/10/2015,GenOpening,Opening in the Public Way,01/26/2016,,1154471.0,1835256.0,41.703755209,-87.70997533200001,"(41.703755208701594, -87.70997533227126)",Curblane,10412.0,10412.0,S,DRAKE
88663,351385,351385,45804617055,DOT_SE,DOT_SE,08/15/2015,BlockParty,Block Party,08/16/2015,,1166836.0,1834365.0,41.701054156,-87.664719443,"(41.70105415588973, -87.66471944323906)",Full,10600.0,10699.0,S,DREW
88692,351513,351513,46061919825,DOT_SE,DOT_SE,08/15/2015,BlockParty,Block Party,08/16/2015,,1201464.0,1836572.0,41.706303221,-87.537852521,"(41.70630322096527, -87.5378525207918)",Full,10400.0,10499.0,S,AVENUE M
88781,351819,351819,45973718865,DOT_SE,DOT_SE,07/25/2015,BlockParty,Block Party,07/26/2015,,1173135.0,1861090.0,41.774254968,-87.640868646,"(41.77425496810741, -87.64086864555328)",Full,6600.0,6699.0,S,LOWE
88784,351825,351825,45745316453,DOT_SE,DOT_SE,05/31/2015,BlockParty,Block Party,06/01/2015,,1165848.0,1940335.0,41.991868896999996,-87.665321575,"(41.99186889693191, -87.66532157486982)",Full,1400.0,1499.0,W,NORWOOD
88790,351851,351851,45971618846,DOT_SE,DOT_SE,07/11/2015,BlockParty,Block Party,07/12/2015,,1155054.0,1887175.0,41.846218244,-87.70645446399998,"(41.846218244290185, -87.70645446405496)",Full,2500.0,2599.0,S,SAWYER
88829,352010,352010,45920518306,DOT_SE,DOT_SE,08/08/2015,BlockParty,Block Party,08/09/2015,,1168679.0,1856398.0,41.761478314,-87.65734031,"(41.761478313780685, -87.65734031009279)",Full,1300.0,1399.0,W,73RD
