,issue_date,violation_code,geocoded_lng,geocoded_lat,street_num,street_dir,street_name,zipcode,upper_streetname,applicationfinalizeddate,applicationstartdate,latitude,longitude,streetclosure,streetnumberfrom,streetnumberto,worktype,worktypedescription
7155707,2017-12-09 19:46:00,PARKING/STANDING PROHIBITED ANYTIME,-87.63224,41.849037,2400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7155734,2017-12-17 12:35:00,PARKING/STANDING PROHIBITED ANYTIME,-87.63224,41.849037,2400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7157381,2018-02-24 19:24:00,PARKING/STANDING PROHIBITED ANYTIME,-87.63224,41.849037,2400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7157435,2018-03-03 10:58:00,PARKING/STANDING PROHIBITED ANYTIME,-87.63224,41.849037,2400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7157705,2018-04-01 13:32:00,PARKING/STANDING PROHIBITED ANYTIME,-87.63224,41.849037,2400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7157867,2018-04-15 16:41:00,PARKING/STANDING PROHIBITED ANYTIME,-87.63224,41.849037,2400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7157975,2018-04-28 17:48:00,PARKING/STANDING PROHIBITED ANYTIME,-87.63224,41.849037,2400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7159055,2017-08-03 12:08:00,PARKING/STANDING PROHIBITED ANYTIME,-87.63224,41.849037,2400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7159163,2017-09-18 14:05:00,PARKING/STANDING PROHIBITED ANYTIME,-87.63224,41.849037,2400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7159244,2017-11-19 23:01:00,PARKING/STANDING PROHIBITED ANYTIME,-87.63224,41.849037,2400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7159271,2017-11-26 12:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.63224,41.849037,2400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7161836,2018-02-20 13:27:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7161890,2018-03-03 13:43:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7161917,2018-03-03 19:44:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7161944,2018-03-10 10:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7162025,2018-04-01 13:47:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7162106,2018-04-08 10:33:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7162214,2018-04-22 12:31:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7162376,2018-05-06 10:56:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7162457,2018-05-11 14:43:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163186,2017-07-09 10:24:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163213,2017-07-25 13:14:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163240,2017-07-28 12:04:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163267,2017-07-30 15:44:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163294,2017-08-03 12:04:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163321,2017-08-16 20:51:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163348,2017-08-20 12:56:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163375,2017-09-13 09:20:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163402,2017-09-14 11:39:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163429,2017-09-18 14:03:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163456,2017-10-10 13:20:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163483,2017-11-22 19:21:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163510,2017-11-26 11:49:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163537,2017-12-08 21:03:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7163564,2017-12-21 20:44:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7165346,2018-04-03 18:42:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632095,41.841053,2900,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7165373,2018-04-21 18:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.631516,41.83167,3400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7165400,2018-04-21 20:37:00,PARKING/STANDING PROHIBITED ANYTIME,-87.631516,41.83167,3400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7165427,2018-04-21 20:45:00,PARKING/STANDING PROHIBITED ANYTIME,-87.631516,41.83167,3400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7165643,2018-05-03 18:36:00,PARKING/STANDING PROHIBITED ANYTIME,-87.631516,41.83167,3400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7166183,2017-08-12 18:48:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632095,41.841053,2900,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7166210,2017-08-12 18:49:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632095,41.841053,2900,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7166237,2017-08-14 10:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.6321,41.843746,2700,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7166264,2017-08-16 07:34:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632095,41.841053,2900,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7166291,2017-08-26 21:40:00,PARKING/STANDING PROHIBITED ANYTIME,-87.631516,41.83167,3400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7166318,2017-09-03 13:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.631516,41.83167,3400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7166345,2017-09-22 18:53:00,PARKING/STANDING PROHIBITED ANYTIME,-87.631516,41.83167,3400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7166372,2017-09-28 22:44:00,PARKING/STANDING PROHIBITED ANYTIME,-87.631516,41.83167,3400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7166399,2017-10-30 14:18:00,PARKING/STANDING PROHIBITED ANYTIME,-87.631516,41.83167,3400,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7174931,2018-01-03 13:49:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7175201,2018-01-13 19:24:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7175282,2018-01-16 09:44:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7175390,2018-01-21 20:55:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7175417,2018-01-22 21:42:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7175525,2018-01-25 22:37:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7175633,2018-01-30 00:29:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7175741,2018-02-01 21:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7176038,2018-02-10 15:08:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7176281,2018-02-19 18:20:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7177145,2018-03-09 22:46:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7177172,2018-03-11 16:27:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7177199,2018-03-11 16:29:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7177604,2018-03-27 13:25:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7177658,2018-03-29 20:57:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7177901,2018-04-04 14:06:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7178036,2018-04-07 15:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7178171,2018-04-09 20:38:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7178387,2018-04-18 20:04:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7178495,2018-04-20 13:42:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7178954,2018-05-01 08:33:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7179251,2018-05-04 13:30:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7179332,2018-05-07 08:53:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182032,2017-07-10 13:39:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182059,2017-07-11 12:54:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182086,2017-07-11 19:04:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182113,2017-07-19 12:27:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182140,2017-07-26 12:03:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182167,2017-07-26 13:17:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182194,2017-07-26 14:31:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182221,2017-07-26 14:43:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182248,2017-07-26 14:44:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182275,2017-07-26 15:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182302,2017-07-26 15:08:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182329,2017-07-27 13:55:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182356,2017-07-29 09:24:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182383,2017-07-30 16:22:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182410,2017-07-31 13:02:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182437,2017-07-31 13:59:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182464,2017-08-01 09:17:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182491,2017-08-01 14:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182518,2017-08-01 14:27:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182545,2017-08-04 18:41:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182572,2017-08-10 13:31:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182599,2017-08-10 13:32:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182626,2017-08-14 07:05:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182653,2017-08-14 12:38:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182680,2017-08-14 23:17:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182707,2017-08-15 21:11:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182734,2017-08-15 21:13:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182761,2017-08-16 13:41:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182788,2017-08-20 15:08:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7182815,2017-08-20 15:10:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632,41.85292,2200,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
